crime_date,day_of_week,month,year,temp,prcp,wdsp,fog,total_crimes
2015-01-11,1,1,2015,25.8,0.0,9.4,0,651
2015-01-18,1,1,2015,36.8,0.0,11.6,0,699
2015-01-25,1,1,2015,31.1,0.0,10.9,0,646
2015-02-08,1,2,2015,36.0,0.0,6.6,0,616
2015-02-15,1,2,2015,4.5,0.0,10.3,0,555
2015-02-22,1,2,2015,21.4,0.0,8.9,0,593
2015-03-01,1,3,2015,18.3,0.04,4.9,0,758
2015-03-08,1,3,2015,34.9,0.0,7.0,0,625
2015-03-15,1,3,2015,45.2,0.0,7.1,0,779
2015-03-22,1,3,2015,32.4,0.0,8.6,0,657
2015-03-29,1,3,2015,31.6,0.0,12.8,0,619
2015-04-05,1,4,2015,53.5,0.0,8.5,0,675
2015-04-12,1,4,2015,54.7,0.0,8.7,0,773
2015-04-19,1,4,2015,55.6,0.0,8.3,0,703
2015-04-26,1,4,2015,44.8,0.16,9.9,0,718
2015-05-03,1,5,2015,67.4,0.0,7.4,0,745
2015-05-17,1,5,2015,72.3,0.01,12.6,0,837
2015-05-24,1,5,2015,66.1,0.0,5.9,0,687
2015-05-31,1,5,2015,47.5,0.39,17.0,0,667
2015-06-07,1,6,2015,65.7,0.0,9.0,0,740
2015-06-14,1,6,2015,73.3,0.68,6.8,0,798
2015-06-21,1,6,2015,73.5,0.31,7.6,0,783
2015-06-28,1,6,2015,67.5,0.0,3.2,0,797
2015-07-05,1,7,2015,72.4,0.0,4.0,0,898
2015-07-12,1,7,2015,73.6,0.03,4.5,0,801
2015-07-19,1,7,2015,79.4,0.54,8.2,0,764
2015-07-26,1,7,2015,74.7,0.0,4.1,0,802
2015-08-02,1,8,2015,79.6,0.0,11.7,0,822
2015-08-09,1,8,2015,71.8,0.0,4.4,0,745
2015-08-16,1,8,2015,78.7,0.14,5.2,0,865
2015-08-23,1,8,2015,71.5,0.0,9.8,0,806
2015-08-30,1,8,2015,68.4,0.25,3.3,0,802
2015-09-06,1,9,2015,79.9,0.0,7.9,0,818
2015-09-13,1,9,2015,58.1,0.0,6.2,0,733
2015-09-20,1,9,2015,60.4,0.05,2.6,0,811
2015-09-27,1,9,2015,67.4,0.0,6.3,0,803
2015-10-04,1,10,2015,51.9,0.01,11.0,0,654
2015-10-11,1,10,2015,61.5,0.0,9.3,0,735
2015-10-18,1,10,2015,44.6,0.0,3.9,0,675
2015-10-25,1,10,2015,51.3,0.41,5.8,0,731
2015-11-01,1,11,2015,52.7,0.08,10.4,0,998
2015-11-08,1,11,2015,40.8,0.0,4.3,0,705
2015-11-15,1,11,2015,52.5,0.0,8.3,0,724
2015-11-22,1,11,2015,19.1,0.98,7.9,0,521
2015-11-29,1,11,2015,32.7,0.0,6.5,0,612
2015-12-06,1,12,2015,35.8,0.0,5.6,0,688
2015-12-20,1,12,2015,34.2,0.0,10.6,0,693
2016-01-03,1,1,2016,26.8,0.0,11.4,0,618
2016-01-10,1,1,2016,19.0,0.27,15.8,0,598
2016-01-17,1,1,2016,7.5,0.0,14.2,0,537
2016-01-24,1,1,2016,27.1,0.0,7.6,0,677
2016-01-31,1,1,2016,42.2,0.0,6.5,0,666
2016-02-07,1,2,2016,37.6,0.0,10.5,0,616
2016-02-21,1,2,2016,39.6,0.0,8.2,0,708
2016-02-28,1,2,2016,51.7,0.0,16.9,0,625
2016-03-06,1,3,2016,38.8,0.0,9.2,0,714
2016-03-13,1,3,2016,46.8,0.33,8.0,0,628
2016-03-20,1,3,2016,36.8,0.0,8.4,0,687
2016-03-27,1,3,2016,46.9,0.0,6.8,0,631
2016-04-03,1,4,2016,40.1,0.02,13.4,0,708
2016-04-10,1,4,2016,37.1,0.03,14.3,0,705
2016-04-17,1,4,2016,62.5,0.0,5.0,0,709
2016-04-24,1,4,2016,56.2,0.0,6.9,0,756
2016-05-01,1,5,2016,45.2,0.63,11.8,0,825
2016-05-08,1,5,2016,55.0,0.01,4.1,0,730
2016-05-15,1,5,2016,45.0,0.0,8.5,0,742
2016-05-22,1,5,2016,66.2,0.0,6.4,0,750
2016-05-29,1,5,2016,71.8,0.13,11.6,0,798
2016-06-05,1,6,2016,68.2,0.43,9.8,0,779
2016-06-12,1,6,2016,71.4,0.0,10.5,0,852
2016-06-19,1,6,2016,77.7,0.0,5.7,0,811
2016-06-26,1,6,2016,81.3,0.0,9.2,0,775
2016-07-03,1,7,2016,68.0,0.0,6.0,0,782
2016-07-10,1,7,2016,72.4,0.0,3.8,0,760
2016-07-17,1,7,2016,70.5,0.0,9.6,0,789
2016-07-24,1,7,2016,78.5,1.12,11.2,0,791
2016-07-31,1,7,2016,72.7,0.0,6.0,0,813
2016-08-07,1,8,2016,74.7,0.0,4.4,0,838
2016-08-14,1,8,2016,76.7,0.0,4.8,0,844
2016-08-21,1,8,2016,66.4,0.47,9.7,0,787
2016-08-28,1,8,2016,76.9,0.21,5.2,0,804
2016-09-04,1,9,2016,69.0,0.0,6.0,0,779
2016-09-11,1,9,2016,64.7,0.01,5.2,0,759
2016-09-18,1,9,2016,69.1,0.04,3.5,0,781
2016-09-25,1,9,2016,71.7,0.0,7.9,0,808
2016-10-09,1,10,2016,55.9,0.0,6.6,0,684
2016-10-16,1,10,2016,68.5,0.24,8.6,0,793
2016-10-23,1,10,2016,55.0,0.0,7.3,0,785
2016-10-30,1,10,2016,54.5,0.5,9.6,0,785
2016-11-06,1,11,2016,56.1,0.0,3.4,0,754
2016-11-13,1,11,2016,44.6,0.0,7.8,0,660
2016-11-20,1,11,2016,29.2,0.01,9.5,0,663
2016-11-27,1,11,2016,37.8,0.0,7.2,0,694
2016-12-18,1,12,2016,11.3,0.15,13.2,0,526
2016-12-25,1,12,2016,33.3,0.0,10.2,0,489
2017-01-01,1,1,2017,27.4,0.0,4.5,0,1277
2017-01-08,1,1,2017,9.2,0.0,8.2,0,591
2017-01-15,1,1,2017,26.0,0.0,2.4,0,656
2017-01-29,1,1,2017,26.8,0.0,8.9,0,634
2017-02-05,1,2,2017,32.7,0.0,11.0,0,695
2017-02-12,1,2,2017,39.3,0.0,12.9,0,679
2017-02-19,1,2,2017,51.1,0.0,2.8,0,674
2017-02-26,1,2,2017,32.3,0.0,11.1,0,576
2017-03-05,1,3,2017,41.4,0.0,12.8,0,662
2017-03-12,1,3,2017,26.5,0.0,4.7,0,553
2017-03-19,1,3,2017,40.8,0.0,5.6,0,605
2017-03-26,1,3,2017,51.3,0.56,6.8,0,702
2017-04-02,1,4,2017,49.7,0.0,4.9,0,691
2017-04-09,1,4,2017,64.1,0.0,15.7,0,761
2017-04-16,1,4,2017,68.1,0.68,12.2,0,687
2017-04-23,1,4,2017,54.5,0.0,3.5,0,703
2017-04-30,1,4,2017,43.6,2.03,14.3,0,658
2017-05-07,1,5,2017,48.3,0.0,8.3,0,630
2017-05-14,1,5,2017,62.4,0.0,6.3,0,712
2017-05-21,1,5,2017,60.8,0.39,9.1,0,792
2017-05-28,1,5,2017,67.6,0.0,5.4,0,706
2017-06-04,1,6,2017,80.1,0.0,7.5,0,820
2017-06-11,1,6,2017,81.8,0.0,13.1,0,813
2017-06-18,1,6,2017,74.4,0.31,10.0,0,785
2017-06-25,1,6,2017,64.0,0.02,11.0,0,794
2017-07-02,1,7,2017,74.4,0.0,9.0,0,780
2017-07-09,1,7,2017,73.4,0.0,6.1,0,822
2017-07-16,1,7,2017,71.8,0.0,9.6,0,812
2017-07-23,1,7,2017,78.8,0.01,5.0,0,842
2017-07-30,1,7,2017,73.3,0.0,5.3,0,818
2017-08-06,1,8,2017,70.7,0.0,3.7,0,865
2017-08-13,1,8,2017,68.8,0.0,3.4,0,730
2017-08-20,1,8,2017,75.1,0.0,4.5,0,776
2017-08-27,1,8,2017,68.4,0.0,7.6,0,756
2017-09-03,1,9,2017,68.1,0.25,6.0,0,757
2017-09-10,1,9,2017,60.8,0.0,5.7,0,741
2017-09-17,1,9,2017,76.6,0.0,6.6,0,812
2017-09-24,1,9,2017,81.1,0.0,5.6,0,813
2017-10-01,1,10,2017,59.1,0.0,7.5,0,861
2017-10-08,1,10,2017,64.6,0.41,9.2,0,718
2017-10-15,1,10,2017,60.2,3.3,14.2,0,639
2017-10-22,1,10,2017,65.6,0.0,13.9,0,741
2017-10-29,1,10,2017,39.9,0.0,6.8,0,696
2017-11-12,1,11,2017,37.6,0.01,3.2,0,666
2017-11-19,1,11,2017,34.6,0.51,13.7,0,690
2017-11-26,1,11,2017,37.5,0.0,6.8,0,666
2017-12-03,1,12,2017,42.8,0.0,3.6,0,677
2017-12-10,1,12,2017,25.9,0.03,9.4,0,663
2017-12-17,1,12,2017,35.5,0.0,4.1,0,731
2017-12-31,1,12,2017,0.4,0.0,7.1,0,542
2018-01-07,1,1,2018,16.9,0.0,12.0,0,534
2018-01-14,1,1,2018,11.8,0.0,5.8,0,566
2018-01-28,1,1,2018,35.3,0.0,6.1,0,673
2018-02-04,1,2,2018,25.8,0.06,12.7,0,513
2018-02-25,1,2,2018,40.5,0.17,17.0,0,658
2018-03-04,1,3,2018,37.7,0.0,8.6,0,649
2018-03-11,1,3,2018,34.3,0.0,8.0,0,620
2018-03-18,1,3,2018,39.9,0.0,3.8,0,690
2018-03-25,1,3,2018,33.8,0.0,12.9,0,677
2018-04-01,1,4,2018,32.3,0.09,8.8,0,746
2018-04-08,1,4,2018,30.7,0.0,5.2,0,618
2018-04-15,1,4,2018,35.2,0.79,13.6,0,603
2018-04-22,1,4,2018,50.1,0.0,8.1,0,699
2018-04-29,1,4,2018,43.3,0.0,5.9,0,725
2018-05-06,1,5,2018,62.3,0.0,8.6,0,716
2018-05-13,1,5,2018,52.2,1.24,7.0,0,690
2018-05-20,1,5,2018,51.2,0.01,11.4,0,767
2018-05-27,1,5,2018,82.8,0.0,4.1,0,884
2018-06-03,1,6,2018,66.6,0.31,10.6,0,835
2018-06-10,1,6,2018,64.5,1.33,6.4,0,734
2018-06-17,1,6,2018,85.9,0.0,8.8,0,830
2018-06-24,1,6,2018,72.7,0.0,6.5,0,871
2018-07-01,1,7,2018,85.1,0.0,11.3,0,993
2018-07-08,1,7,2018,74.8,0.0,3.8,0,827
2018-07-15,1,7,2018,80.2,0.19,3.5,0,812
2018-07-22,1,7,2018,70.7,0.17,13.9,0,795
2018-07-29,1,7,2018,71.9,0.0,2.9,0,776
2018-08-05,1,8,2018,84.7,0.0,11.4,0,860
2018-08-12,1,8,2018,78.7,0.0,4.8,0,844
2018-08-19,1,8,2018,75.6,0.0,5.1,0,793
2018-09-02,1,9,2018,79.8,0.16,7.3,0,832
2018-09-09,1,9,2018,64.3,0.0,14.4,0,667
2018-09-16,1,9,2018,76.1,0.0,6.2,0,816
2018-09-23,1,9,2018,59.7,0.0,3.5,0,739
2018-09-30,1,9,2018,56.6,0.03,5.7,0,744
2018-10-07,1,10,2018,57.9,0.04,10.2,0,718
2018-10-14,1,10,2018,46.4,0.0,4.2,0,703
2018-10-21,1,10,2018,37.4,0.0,8.2,0,645
2018-10-28,1,10,2018,47.2,0.12,8.6,0,717
2018-11-04,1,11,2018,48.0,0.09,11.9,0,686
2018-11-11,1,11,2018,32.5,0.0,7.5,0,648
2018-11-18,1,11,2018,32.8,0.13,6.6,0,631
2018-11-25,1,11,2018,38.4,0.01,8.6,0,577
2018-12-02,1,12,2018,41.4,1.18,7.1,0,711
2018-12-09,1,12,2018,24.3,0.0,2.9,0,692
2018-12-23,1,12,2018,32.8,0.0,7.0,0,639
2018-12-30,1,12,2018,25.5,0.03,10.0,0,671
2019-01-06,1,1,2019,37.9,0.0,8.4,0,665
2019-01-13,1,1,2019,29.7,0.13,13.2,0,574
2019-01-20,1,1,2019,11.9,0.02,13.5,0,494
2019-01-27,1,1,2019,3.8,0.06,5.6,0,523
2019-02-03,1,2,2019,42.3,0.0,9.7,0,597
2019-02-10,1,2,2019,23.4,0.0,6.8,0,639
2019-03-03,1,3,2019,22.2,0.0,9.7,0,552
2019-03-10,1,3,2019,36.6,0.56,16.5,0,613
2019-03-17,1,3,2019,34.8,0.0,5.8,0,614
2019-03-24,1,3,2019,45.5,0.0,4.2,0,650
2019-03-31,1,3,2019,30.7,0.07,11.1,0,638
2019-04-07,1,4,2019,56.3,0.0,6.3,0,703
2019-04-21,1,4,2019,58.3,0.0,5.9,0,646
2019-04-28,1,4,2019,39.1,0.79,11.1,0,606
2019-05-05,1,5,2019,58.3,0.0,5.0,0,779
2019-05-12,1,5,2019,46.2,0.12,10.1,0,633
2019-05-19,1,5,2019,62.7,0.48,10.7,0,776
2019-05-26,1,5,2019,70.0,0.0,5.5,0,828
2019-06-02,1,6,2019,60.1,0.0,7.3,0,737
2019-06-09,1,6,2019,68.8,0.0,6.5,0,806
2019-06-16,1,6,2019,57.0,0.09,7.1,0,722
2019-06-23,1,6,2019,73.1,0.03,9.2,0,810
2019-06-30,1,6,2019,77.7,0.0,4.7,0,808
2019-07-07,1,7,2019,70.2,0.0,13.0,0,777
2019-07-14,1,7,2019,79.4,0.0,7.0,0,791
2019-07-21,1,7,2019,73.6,0.79,10.0,0,775
2019-07-28,1,7,2019,81.1,0.0,10.0,0,833
2019-08-04,1,8,2019,78.7,0.0,4.6,0,845
2019-08-11,1,8,2019,74.4,0.0,7.2,0,802
2019-08-25,1,8,2019,68.6,0.0,7.5,0,767
2019-09-01,1,9,2019,66.9,0.45,5.3,0,906
2019-09-08,1,9,2019,65.1,0.0,7.7,0,722
2019-09-15,1,9,2019,70.6,0.47,8.7,0,785
2019-09-22,1,9,2019,72.2,0.33,10.4,0,658
2019-09-29,1,9,2019,60.9,0.53,9.1,0,712
2019-10-06,1,10,2019,58.6,0.27,8.9,0,670
2019-10-13,1,10,2019,45.4,0.0,9.8,0,697
2019-10-20,1,10,2019,56.3,0.0,5.3,0,720
2019-10-27,1,10,2019,48.6,2.22,12.3,0,702
2019-11-03,1,11,2019,38.8,0.0,7.4,0,721
2019-11-10,1,11,2019,40.6,0.0,6.2,0,652
2019-11-17,1,11,2019,32.9,0.0,6.2,0,702
2019-11-24,1,11,2019,38.0,0.0,7.9,0,700
2019-12-01,1,12,2019,39.3,0.34,8.0,0,740
2019-12-08,1,12,2019,38.5,0.0,10.3,0,672
2019-12-15,1,12,2019,23.5,0.0,7.3,0,658
2019-12-22,1,12,2019,39.7,0.0,7.8,0,682
2019-12-29,1,12,2019,51.9,0.94,8.9,0,690
2015-01-05,2,1,2015,2.2,0.04,12.4,0,524
2015-01-19,2,1,2015,31.8,0.0,4.3,0,709
2015-01-26,2,1,2015,23.2,0.08,6.6,0,656
2015-02-09,2,2,2015,25.6,0.01,12.2,0,607
2015-02-16,2,2,2015,11.8,0.03,4.1,0,539
2015-02-23,2,2,2015,4.2,0.0,9.4,0,572
2015-03-02,2,3,2015,21.3,0.02,7.1,0,659
2015-03-09,2,3,2015,36.8,0.0,4.6,0,726
2015-03-16,2,3,2015,58.0,0.0,10.9,0,780
2015-03-30,2,3,2015,46.0,0.01,9.4,0,719
2015-04-06,2,4,2015,45.5,0.0,5.1,0,676
2015-04-13,2,4,2015,60.1,0.19,11.5,0,735
2015-04-20,2,4,2015,48.6,0.47,12.3,0,744
2015-04-27,2,4,2015,46.3,0.0,9.8,0,722
2015-05-04,2,5,2015,65.1,0.42,8.6,0,779
2015-05-18,2,5,2015,72.1,0.0,13.3,0,758
2015-05-25,2,5,2015,70.4,0.36,12.7,0,709
2015-06-01,2,6,2015,51.2,0.0,8.9,0,959
2015-06-08,2,6,2015,73.1,0.36,10.5,0,682
2015-06-22,2,6,2015,75.2,0.0,7.8,0,780
2015-06-29,2,6,2015,68.1,0.26,3.6,0,752
2015-07-06,2,7,2015,74.2,0.0,7.3,0,757
2015-07-13,2,7,2015,75.7,0.29,8.7,0,783
2015-07-20,2,7,2015,74.5,0.0,6.3,0,778
2015-07-27,2,7,2015,77.2,0.0,7.2,0,836
2015-08-03,2,8,2015,75.7,0.53,10.0,0,730
2015-08-10,2,8,2015,75.1,0.0,4.8,0,810
2015-08-17,2,8,2015,78.6,0.0,6.2,0,741
2015-08-24,2,8,2015,65.0,0.0,11.5,0,724
2015-09-07,2,9,2015,81.5,0.0,7.3,0,809
2015-09-14,2,9,2015,65.3,0.0,9.2,0,791
2015-09-21,2,9,2015,62.1,0.0,4.6,0,735
2015-09-28,2,9,2015,69.6,0.0,4.3,0,754
2015-10-05,2,10,2015,57.0,0.0,6.8,0,756
2015-10-12,2,10,2015,67.1,0.0,12.4,0,733
2015-10-19,2,10,2015,54.9,0.0,13.9,0,787
2015-10-26,2,10,2015,49.2,0.0,3.6,0,781
2015-11-02,2,11,2015,57.9,0.0,8.4,0,786
2015-11-09,2,11,2015,41.7,0.0,2.6,0,685
2015-11-16,2,11,2015,51.6,0.0,9.7,0,745
2015-11-23,2,11,2015,28.4,0.0,9.1,0,650
2015-11-30,2,11,2015,40.1,0.0,8.4,0,668
2015-12-14,2,12,2015,54.7,1.1,15.0,0,739
2015-12-21,2,12,2015,46.3,0.43,13.3,0,650
2015-12-28,2,12,2015,33.5,0.04,17.9,0,516
2016-01-04,2,1,2016,26.9,0.0,9.5,0,625
2016-01-11,2,1,2016,5.1,0.0,8.7,0,513
2016-01-18,2,1,2016,0.6,0.0,12.9,0,516
2016-01-25,2,1,2016,30.6,0.0,6.8,0,744
2016-02-01,2,2,2016,36.0,0.02,5.5,0,856
2016-02-08,2,2,2016,30.9,0.0,9.1,0,571
2016-02-15,2,2,2016,20.7,0.1,7.3,0,554
2016-02-22,2,2,2016,35.1,0.0,3.4,0,638
2016-02-29,2,2,2016,40.8,0.08,14.1,0,646
2016-03-07,2,3,2016,51.3,0.0,13.0,0,794
2016-03-14,2,3,2016,46.9,0.6,4.4,0,686
2016-03-21,2,3,2016,38.4,0.0,5.7,0,699
2016-03-28,2,3,2016,45.1,0.32,10.8,0,743
2016-04-04,2,4,2016,40.6,0.0,14.1,0,661
2016-04-11,2,4,2016,47.7,0.07,10.3,0,676
2016-04-18,2,4,2016,65.7,0.0,3.3,0,738
2016-04-25,2,4,2016,69.0,0.0,10.7,0,758
2016-05-02,2,5,2016,49.3,0.49,10.7,0,757
2016-05-09,2,5,2016,55.9,0.0,10.1,0,731
2016-05-16,2,5,2016,55.7,0.0,10.7,0,782
2016-05-23,2,5,2016,66.1,0.0,5.7,0,782
2016-05-30,2,5,2016,74.5,0.0,5.6,0,820
2016-06-06,2,6,2016,71.2,0.03,10.3,0,793
2016-06-13,2,6,2016,67.9,0.0,5.7,0,795
2016-06-20,2,6,2016,83.4,0.0,11.6,0,858
2016-06-27,2,6,2016,79.6,0.03,9.1,0,770
2016-07-04,2,7,2016,70.8,0.0,6.5,0,849
2016-07-11,2,7,2016,78.3,0.0,8.4,0,701
2016-07-18,2,7,2016,78.6,0.25,5.1,0,799
2016-07-25,2,7,2016,79.0,0.93,7.2,0,827
2016-08-01,2,8,2016,74.7,0.0,5.2,0,887
2016-08-08,2,8,2016,76.9,0.0,8.7,0,805
2016-08-15,2,8,2016,74.5,0.0,6.0,0,845
2016-08-22,2,8,2016,67.1,0.0,3.8,0,728
2016-08-29,2,8,2016,75.7,0.0,5.4,0,885
2016-09-05,2,9,2016,73.2,0.0,8.2,0,822
2016-09-12,2,9,2016,66.5,0.0,7.5,0,793
2016-09-19,2,9,2016,71.4,0.0,6.4,0,713
2016-09-26,2,9,2016,65.9,0.01,13.0,0,764
2016-10-03,2,10,2016,61.9,0.03,3.2,0,773
2016-10-10,2,10,2016,56.0,0.0,4.5,0,726
2016-10-17,2,10,2016,71.8,0.05,12.5,0,817
2016-10-24,2,10,2016,53.7,0.0,9.2,0,772
2016-10-31,2,10,2016,47.9,0.0,6.6,0,867
2016-11-07,2,11,2016,53.8,0.0,3.8,0,738
2016-11-14,2,11,2016,48.4,0.0,6.9,0,671
2016-11-21,2,11,2016,30.1,0.0,4.7,0,683
2016-11-28,2,11,2016,44.1,0.28,15.2,0,693
2016-12-05,2,12,2016,31.9,0.5,7.6,0,677
2016-12-19,2,12,2016,-0.6,0.03,8.8,0,660
2017-01-02,2,1,2017,34.0,0.0,5.2,0,613
2017-01-09,2,1,2017,21.5,0.0,11.1,0,715
2017-01-16,2,1,2017,32.6,0.04,3.7,0,653
2017-01-23,2,1,2017,39.4,0.01,7.9,0,790
2017-01-30,2,1,2017,22.1,0.0,8.5,0,757
2017-02-06,2,2,2017,33.5,0.0,4.9,0,761
2017-02-13,2,2,2017,34.6,0.0,9.5,0,719
2017-02-20,2,2,2017,53.0,0.0,8.0,0,712
2017-02-27,2,2,2017,41.1,0.0,7.0,0,633
2017-03-06,2,3,2017,54.8,0.0,16.0,0,683
2017-03-13,2,3,2017,29.5,0.13,9.6,0,541
2017-03-20,2,3,2017,48.6,0.13,8.8,0,696
2017-04-03,2,4,2017,50.4,0.17,6.2,0,698
2017-04-10,2,4,2017,68.8,0.0,15.7,0,684
2017-04-17,2,4,2017,58.8,0.59,6.0,0,753
2017-04-24,2,4,2017,55.3,0.0,7.2,0,737
2017-05-08,2,5,2017,46.1,0.0,5.5,0,708
2017-05-15,2,5,2017,62.5,0.0,7.5,0,874
2017-05-22,2,5,2017,57.5,0.05,11.4,0,798
2017-05-29,2,5,2017,68.7,0.0,10.5,0,768
2017-06-05,2,6,2017,70.0,0.0,9.9,0,737
2017-06-12,2,6,2017,85.0,0.0,11.6,0,742
2017-06-19,2,6,2017,70.2,0.0,9.3,0,747
2017-06-26,2,6,2017,64.0,0.0,10.5,0,789
2017-07-03,2,7,2017,73.0,0.0,6.7,0,865
2017-07-10,2,7,2017,77.0,0.35,7.2,0,779
2017-07-17,2,7,2017,67.4,0.0,6.1,0,849
2017-07-24,2,7,2017,70.6,0.21,9.4,0,782
2017-07-31,2,7,2017,75.7,0.0,2.5,0,795
2017-08-07,2,8,2017,69.5,0.0,6.6,0,773
2017-08-14,2,8,2017,72.4,0.0,3.8,0,817
2017-08-21,2,8,2017,78.1,0.03,6.8,0,754
2017-08-28,2,8,2017,69.8,0.21,6.0,0,688
2017-09-04,2,9,2017,73.3,0.0,10.6,0,716
2017-09-11,2,9,2017,62.2,0.0,3.7,0,691
2017-09-18,2,9,2017,67.7,0.0,6.3,0,772
2017-09-25,2,9,2017,79.4,0.0,5.4,0,822
2017-10-02,2,10,2017,69.3,0.0,10.0,0,754
2017-10-09,2,10,2017,66.1,0.0,3.6,0,746
2017-10-16,2,10,2017,51.7,0.2,7.3,0,765
2017-10-23,2,10,2017,52.3,0.88,7.4,0,741
2017-10-30,2,10,2017,44.8,0.0,11.7,0,707
2017-11-06,2,11,2017,41.0,0.02,8.9,0,718
2017-11-13,2,11,2017,36.4,0.12,5.3,0,718
2017-11-20,2,11,2017,38.1,0.0,12.4,0,762
2017-11-27,2,11,2017,44.2,0.0,3.9,0,774
2017-12-04,2,12,2017,55.4,0.02,15.4,0,809
2017-12-11,2,12,2017,30.6,0.0,6.3,0,740
2017-12-18,2,12,2017,42.4,0.0,7.7,0,727
2017-12-25,2,12,2017,16.0,0.19,11.5,0,394
2018-01-01,2,1,2018,-2.0,0.0,10.4,0,1034
2018-01-08,2,1,2018,33.6,0.03,10.9,0,624
2018-01-15,2,1,2018,19.0,0.16,10.2,0,530
2018-01-29,2,1,2018,27.3,0.01,11.8,0,652
2018-02-05,2,2,2018,5.9,0.09,7.1,0,545
2018-02-12,2,2,2018,15.2,0.13,6.3,0,572
2018-02-26,2,2,2018,40.4,0.01,8.0,0,625
2018-03-05,2,3,2018,36.8,0.0,14.9,0,665
2018-03-12,2,3,2018,36.7,0.0,8.8,0,663
2018-03-19,2,3,2018,40.7,0.0,10.0,0,661
2018-03-26,2,3,2018,39.3,0.0,8.8,0,698
2018-04-02,2,4,2018,31.6,0.0,5.3,0,673
2018-04-09,2,4,2018,32.8,0.04,7.0,0,663
2018-04-16,2,4,2018,30.5,0.42,12.3,0,732
2018-04-23,2,4,2018,50.8,0.0,10.4,0,717
2018-04-30,2,4,2018,56.2,0.0,9.0,0,794
2018-05-07,2,5,2018,59.1,0.0,5.6,0,806
2018-05-14,2,5,2018,62.1,0.45,6.2,0,787
2018-05-28,2,5,2018,82.7,0.0,5.9,0,889
2018-06-04,2,6,2018,66.5,0.0,9.8,0,791
2018-06-11,2,6,2018,64.0,0.3,8.9,0,749
2018-06-18,2,6,2018,86.5,0.0,10.4,0,848
2018-06-25,2,6,2018,68.9,0.0,10.1,0,854
2018-07-02,2,7,2018,77.0,0.24,6.0,0,861
2018-07-09,2,7,2018,79.4,0.0,6.2,0,803
2018-07-16,2,7,2018,82.3,0.0,4.0,0,786
2018-07-23,2,7,2018,72.3,0.08,9.2,0,847
2018-07-30,2,7,2018,72.5,0.07,4.2,0,782
2018-08-06,2,8,2018,77.6,0.05,6.9,0,805
2018-08-13,2,8,2018,77.1,0.0,2.9,0,825
2018-08-20,2,8,2018,75.1,0.0,9.2,0,748
2018-08-27,2,8,2018,85.4,0.0,13.1,0,826
2018-09-10,2,9,2018,64.9,0.0,8.4,0,718
2018-09-17,2,9,2018,79.0,0.0,3.6,0,786
2018-09-24,2,9,2018,65.0,0.0,5.9,0,796
2018-10-01,2,10,2018,60.8,0.06,7.1,0,933
2018-10-08,2,10,2018,69.4,0.64,7.4,0,743
2018-10-15,2,10,2018,43.8,0.17,10.7,0,706
2018-10-22,2,10,2018,48.0,0.0,6.7,0,715
2018-10-29,2,10,2018,46.9,0.0,6.2,0,724
2018-11-05,2,11,2018,48.1,0.51,10.4,0,705
2018-11-12,2,11,2018,33.0,0.0,6.2,0,689
2018-11-19,2,11,2018,27.7,0.0,5.9,0,640
2018-12-03,2,12,2018,34.4,0.05,11.3,0,773
2018-12-10,2,12,2018,23.2,0.0,5.0,0,719
2018-12-17,2,12,2018,36.6,0.0,7.7,0,713
2018-12-24,2,12,2018,28.8,0.0,8.4,0,610
2018-12-31,2,12,2018,34.3,0.01,7.2,0,649
2019-01-07,2,1,2019,43.6,0.0,14.2,0,677
2019-01-14,2,1,2019,25.4,0.01,6.6,0,637
2019-01-21,2,1,2019,9.4,0.0,7.1,0,556
2019-02-04,2,2,2019,47.3,0.0,9.2,0,736
2019-02-11,2,2,2019,28.0,0.04,8.0,0,627
2019-02-18,2,2,2019,25.1,0.25,7.9,0,592
2019-02-25,2,2,2019,12.3,0.02,13.3,0,599
2019-03-04,2,3,2019,5.2,0.0,12.4,0,545
2019-03-11,2,3,2019,32.0,0.0,10.0,0,701
2019-03-18,2,3,2019,35.4,0.0,6.9,0,652
2019-03-25,2,3,2019,36.0,0.05,17.5,0,639
2019-04-01,2,4,2019,35.0,0.0,9.3,0,808
2019-04-08,2,4,2019,61.2,0.39,6.9,0,745
2019-04-15,2,4,2019,37.8,0.32,7.7,0,725
2019-04-22,2,4,2019,68.1,0.0,10.7,0,737
2019-04-29,2,4,2019,45.1,0.54,8.3,0,718
2019-05-06,2,5,2019,59.3,0.0,7.2,0,793
2019-05-13,2,5,2019,49.7,0.05,7.5,0,791
2019-05-20,2,5,2019,53.3,0.07,10.9,0,809
2019-05-27,2,5,2019,61.2,0.0,6.1,0,748
2019-06-03,2,6,2019,57.8,0.0,7.6,0,706
2019-06-10,2,6,2019,66.7,0.0,11.4,0,799
2019-06-17,2,6,2019,59.0,0.07,7.8,0,753
2019-06-24,2,6,2019,71.3,0.35,7.6,0,810
2019-07-01,2,7,2019,77.1,0.2,6.1,0,922
2019-07-08,2,7,2019,70.8,0.0,7.0,0,835
2019-07-15,2,7,2019,81.0,0.0,8.7,0,823
2019-07-22,2,7,2019,70.3,0.03,12.6,0,792
2019-07-29,2,7,2019,77.3,0.09,8.9,0,816
2019-08-05,2,8,2019,78.8,0.0,5.4,0,810
2019-08-12,2,8,2019,76.0,0.0,4.0,0,708
2019-08-19,2,8,2019,75.6,0.86,3.5,0,792
